customer_id,name,address,telephone1,telephone2,email,website,sec,vat,withHoldingTax,businessNature,qualifyingSystem,certifyingBody,dateCertified,payment,status,remarks,businessStyle,tin,createdDate
1500506,Leading Success (Phils.) Garments Inc.,Bldg 1 2 & 3 Golden Mile Avenue  Golden Mile Business Park  Brgy. Maduya  Carmona  Cavite,046-404-2472,,,,,Non-Vat,,,,,,COD,Active,,,010-288-988-000,01/12/2021
1500507,IPM Construction and Development Corp.,Penthouse Taipan Place  24 Emerald Avenue  San Antonio Pasig,+63 02 8633 4372,,,,,VAT,,,,,,,Potential,,,,16/12/2021
1500508,Eurelyn Blasting Technology Inc.,Block 6 Lot 15 Golden City Subdivision Canlalay Binan  Laguna,049-5119321,,,,,VAT,,,,,,,Potential,,,010-242-642-000,03/01/2022
1500509,Kreiger Panel Board Manufacturing,Family Village Resources Phase 5 Pasong Saguing Sambrano Compound GMA Cavite,,,,,,VAT,,,,,,,Active,,,762-327-593-00,05/01/2022
1500510,Mecoret Electrical Services Inc.,General Emilio Aguinaldo Highway 4114 Dasmariñas  Cavite,046 416 2800,,,,,VAT,,,,,,,Active,,,010-099-852-000,11/01/2022
1500511,Calamba Steel Center  Inc.,Brgy. Saimsim  Calamba City  Laguna  4027  Philippines,6349 502-5706,,,,,VAT,,,,,,,Active,,Iron and Steel Casting/Foundry,000-382-661-000,24/01/2022
1500512,Firefly Electric and Lighting Corporation,7th Floor Zen Offices Building  1111 Natividad Lopez St. 1000 Ermita  Manila,02 789-1000 local 1671,,,,,VAT,,,,,,COD,Active,Find us thru google,,210-714-705-000,09/02/2022
1500513,Healthyfood and Snacks Distributors  Inc.,Nice Stateland Carmelita St. Barangay  Manggahan  General Trias  Cavite,046-531-9030,,,,CS200913768,VAT,,,,,,COD,Active,"aka  Jack N’Jill
Found us on google",Wholesale of Food Beverages &,007-361-049-000,10/02/2022
1500514,Grandsun Advanced Electronics (Philippines) Co. Inc.,Panorama Bldg. 1  Mabini St. Lima Technology Center - SEZ      Barangay Santiago  Malvar  Batangas  Philippines 4233,,,cmacatangay@grandsun.com,,CS201914616,Non-VAT,,,,,,COD,Active,"Found us thru google
Collection of payment STRICTLY FRIDAY
 1:00-3:00 pm. only",Mfg of other articles  N.E.C.,010-397-289-00000,22/02/2022
1500515,Comtec Philippines Inc.,S & T Building  Block 4  Lot 2  Light Industry and Science Park III  Brgy. San Rafael  Sto. Tomas  Batangas 4234 Philippines,049-543-1727,,jabonete_mylene@comtec.com.ph,,,Non-VAT,,,,,,COD,Active,,Comtec Philippines Inc.,008716361-000,01/03/2022
1500516,Hayashi Seiko Philippines Inc.,Block 6 Lot 3  4 & 5 Daiichi Industrial Park (Special Economic Zone) Maguyam Road  Silang  Cavite Philippines,046 412 6367,,,,,Non-VAT,,,,,,COD,Active,Special Cold Drawn Steel Bar,Manufacturer & Dealer,008-704-605-000,02/03/2022
1500517,CA Ordinanza Inc.,Governors Drive  Ulong Tubig  Brgy. Mabuhay  Carmona  Cavite,,,,,,VAT,,,,,,COD,Active,Found us thru internet,Glass and Aluminum Supplier,006-888-880,02/03/2022
1500518,Malinta Corrugated Boxes Manufacturing Corporation,Governor's Drive Barrio Tanauan  Tanza  Cavite,0943 707-3330,,sumayo_ij@malintaco.com,,,VAT,,,,,,COD,Active,,,,08/03/2022
1500519,E-Contect Construction Corp.,Unit A RVM Commercial  Calumpang Road  Brgy. Lantic Carmona  Cavite  4116 Philippines,,,econtechcost.@yahoo.com,,,"""VAT""",,,,,,COD,Active,Recommended by Satingin Construction and Supply,Construction,302-635-00-00,21/03/2022
1500520,BEMAC Electric Transportation Philippines Incorporated,SPV3 Building 3A  Block 15 Lot 26A  9th Street Golden Mile Business Park Barangay Maduya  Carmona  Cavite,046 443-5447,,,,,VAT,,,,,,,Active,,Manufacturing,008-486-592-000,06/04/2022
1500521,Global Packaging Systems & Materials Corp.,8392 Dr. A Santos Ave.  Paranaque City,046 413 1578,,,,,VAT,,,,,,COD,Active,,Globpak,211-970-478-000,13/04/2022
1500522,Nissei Plastic Philippines Inc.,Unit 11 Building B  Laguna Technopark Standard Factory Bldg. 2  Phase 7  Laguna Technopark-SEZ  Biñan  Laguna  Philippines 4024,049 544-5670,,info@nisseiphilippines.com,,,Non-VAT,,,,,,COD,Active,Recommend by Terumo (Philippines) Corporation,Nissei Plastic Philippines Inc.,008-884-630-000,13/04/2022
1500523,MCBC Food Venture Inc. ( Maxs Restaurant ),Level 1 A101 Alfresco Robinsons  General Trias  Cavite, 046 -416-9392,,max_0213@maxs chicken.com,,,VAT,,,,,,COD,Active,Search thru internet,Food restaurant,009-173-616,13/04/2022
1500524,Idealtemp Airconditioning Corporation,23 Mindanao St.  UP Side Subdivision  Alabang  Muntinlupa City,+ 63917 714 2407,,idealtempcorp@gmail.com,,,VAT,,,,,,COD,Active,Found us thru website,,009-620049,26/04/2022
1500525,Cianan Corp.,Lot 7 Block 7 Springbook St.  Sterling Technopark  Silang  Cavite  1481 Philippines,02 245-8740 to 41 / 046 404-2938,,www.cianancorp.com,,,VAT,,,,,,COD,Active,,Cosmetic Manufacturer,223-506-036-000,28/04/2022
1500526,R.V. Arce Construction,Unit F EPA Bldg.  Jose Abad Santo Ave  Summerwind 2 Salitran III  Dasmariñas City  Cavite,046 436 6454,,,,,VAT,,,,,,COD,Active,Former employee from Satingin  Corp.,,990-345-785-000,04/05/2022
1500527,SKAN Machine Shop,167 Gov. Drive  Langkaan 1  Dasmariñas City  Cavite,046 402-2740,,skanmachineshop@yahoo.com,,,VAT,,,,,,COD,Active,,Machine Shop,133-732-358-000,13/05/2022
1500528,RDHAN Residential Building Construction,Salawag  Dasmariñas  Cavite,,,rrb.construction@yahoo.com,,,VAT,,,,,,COD,Active,,,267-113-600-00,20/05/2022
1500529,Pharmline Medforce  Inc.,841 Turin St.  B. F. International  B. F. Homes  Las Piñas City,0936-812-2417,,,,,VAT,,,,,,COD,Active,Found us through web searching.,,222-513-229-000,03/06/2022
1500530,Compass Offshore  Inc.,C-nergy International Leisure and Convention Center Sitio Pulong Bunga  Barangay Paligawan  Silang  Cavite,+632 8967 6478,,,,,VAT,,,,,,COD,Active,"Found us thru website
Invoice Address:
1913 Leon Guinto corner Remedios St. Malate Manila",,009-910-807-000,15/06/2022
1500531,Energy Development Corporation,9th Floor Rockwell Business Center Tower 3  Ortigas Avenue Ugong  Pasig City NCR Second District 1604,+632 8667-7332,,,,,VAT,,,,,,COD,Active,,Energy Development Corporation,000-169-125-0000,21/06/2022
1500532,Netpak Phils. Inc.,Bo. Osorio Trece Martires City  Cavite,02 687- 5123 local 210,,,,,VAT,,,,,,COD,Active,Found us thru Online,,001-627-199,29/06/2022
1500533,Philippine Iron Construction & Marine Work  Inc.,No. 6 Joe Borris Street  Bagong Ilog Pasig  Manila  1600 Philippines,02 8672-1816 to 20,,,,,VAT,,,,,,COD,Active,Found us through internet,,000-347-137-000,06/07/2022
1500534,First and Finest Technology Corp.,B5 L7 Woodside Village Canlalay  Binan  Laguna  Philippines,-20661.33544,,lpc.fnf@gmail.com,,,VAT,,,,,,COD,Active,,,219-575-250-000,15/07/2022
1500535,Philippine Matsuden Inc.,Block 12 Lot 4 7th St. Golden Mile Business Park  Brgy. Maduya  Carmona  Cavite,046 412-3579,,,,,VAT,,,,,,COD,Active,,,008-020-344-000,28/07/2022
1500536,Papercon Philippines  Inc.,#29 Oliveros Drive  Balintawak  Quezon City,+632 362 8025 to 29,,,,,VAT,,,,,,COD,Active,"
Delivery Receipt:
Customer Name: Alliance Packaging LTI Corp.
Address: 109 E. Science Avenue Technopark Biñan  Laguna

Special Instruction for Invoicing Papercon Philippines  Inc.
Customer Name: Alliance Packaging LTI Corp.
Invoicing Address: #29 Oliveros Drive  Balintawak  Quezon City
--
Formely Tin #:004-611-989-00000 ( Changed date: Oct. 18  2022",,004-611-989-00000V,09/08/2022
1500537,Ady Construction and Surveying Services,Soldiers Hills Subdivision Putatan  Muntinlupa City,,,adyconstruction@yahoo.com,,,VAT,,,,,,COD,Active,,,205-248-529-000,15/08/2022
1500538,Dudwyt Builders,,,,,,,VAT,,,,,,COD,Active,,,,17/08/2022
1500539,JJM Construction Company  Inc.,Salawag  Dasmariñas  Cavite,,,jjmconstructioncompany@gamil.com,,,VAT,,,,,,COD,Active,,,,23/08/2022
1500540,Toyota Albay,Lot 3 533-25-C-1-A  National Highway  Barangay Salvacion  Daraga  Albay 4501,052 204-8225,,,,,VAT,,,,,,COD,Active,Client Exclusive of Welcome Export  Inc.,Toyota Albay,008-456-346-001,25/08/2022
1500541,Starlite Marine & Industrial Services Corp.,S301 Goldhill Tower Condominium 5 Annapolis St. Greenhills  San Juan City 1500,+632 87255362,,,,,VAT,,,,,,COD,Active,,,004-657-544-004,08/09/2022
1500542,Mitutoyo Philippines  Inc.,Units 1B and 2B  Administration Building 1  Annex1 North Main Avenue  Laguna Technopark  Biñan  Laguna 4024  Philippines,049 544-0272,,,,,VAT,,,,,,COD,Active,,Mitutoyo Philippines  Inc.,008-879-658-000,09/09/2022
1500543,Kojima Spring Philippines Corporation,Unit 2A  Block 1  Lot 2  Phase 3  First Cavite Industrial Estate Brgy. Langkaan  Dasmariñas City  Cavite 4114,046 402-0427,,kojimaspring2012@gmail.com,,,Non-VAT,,,,,,COD,Active,Recommend by Sanac Philippines  Inc.,Manufacturing,008-073-218-000,16/09/2022
1500544,Composite Designs & Technologies Ltd.  Inc.,Visayas Avenue  Phase I  Freeport Area of Bataan  Mariveles  Bataan  Philippines 2106,+63 47 9354093 local 108,,pur.staff02@bfginternational.com.ph,,,Non-VAT,,,,,,COD,Active,"Sister company: Bahrain Fiberglass International Company Limited 
Luzon Avenue  Freeport Area of Bataan  Mariveles Bataan 2106 Philippines",Manufacturing,005-862-187-00000,27/09/2022
1500545,Cutech Process Services Philippines Inc.,Unit No. 4C Maptan Building  Pallocan West  Batangas City  Philippines - 4200,+63 43 7409017,,enquiryph@cutechgroup.com,,,VAT,,,,,,COD,Active,,,756-326-575-000,29/09/2022
1500546,NMM Energy Electrical & Mechanical Services,#224 FCR Building Gen. Aguinaldo Highway Salitran 1  Dasmariñas City  Cavite,046 4243205,,nmmenergy@engineer.com,,,Non-VAT,,,,,,COD,Active,"As per BIR 2303 registration states  NMM ENERGY is not reigistered as VAT tax payer but rather PERCENTAGE TAX or NON-VAT Taxpayer.
",,123-488-437-003,30/09/2022
1500547,Duoline Trading and Construction Services,22 Harvard Street 4117 General Trias Cavite - Philippines,9352283788,,,,,VAT,,,,,,COD,Active,Refer by Ady Construction and Surveying Services,,459-363-609,03/10/2022
1500548,Mang Liloy Drugstore,Blk 2 Lot 13  South City Drive  Brgy Sto. Tomas  Biñan CIty  Laguna,049 536 5014,,mangliloydrugstore.binan@gmail.com,,,VAT,,,,,,COD,Active,prev. VAT exempt,RTL Sale of Drugs & Pharmaceutical Goods,315-656-844-00001,13/10/2022
1500549,VCTP Inc.,Lot 1  Blok 5  Phase 1  Suntrust Ecotown Tanza  Remulla Drive  Sahud Ulan  Tanza  Cavite 4108,,,qm1.vctp@vt21.kr,,,Non-VAT,,,,,,COD,Active,Contact Person is formerly an employee of team quest.,,010-241-128-000,31/10/2022
1500550,Kanepackage Philippine  Inc. ( Lima ),Block 6-B Lots 2 & 3 Phase 3  LTC-Special Economic Zone Brgy. San Fernando  Malvar  Batangas,043 236-6885,,,,,Non-VAT,,,,,,COD,Active,,,004-692-418-000,02/11/2022
1500551,Toyotec Philippines inc.,Sheng U Building No. 4 Lima Technology Center  San Lucas Lipa City  Batangas 4217,9176385581,,,,,Non-VAT,,,,,,COD,Active,,,764-513-524-0000,08/11/2022
1500552,Josh N Nikki Benson Builders Inc.,263 Gutamela St Casa De Monteverde  Francisco De Castro  General Mariano Alvarez  4117 Cavite,9177062589,,sales@jnbbuilders.com,,,VAT,,,,,,COD,Active,search thru internet,Design  Construction  Maintenance,0104-2027-7000,14/11/2022
1500553,One Stop Shop Packaging Corporation,Block 5 Lot 16 Greenland St Casa de Monteverde  Brgy. F. De Castro  Gen. Mariano Alvarez  Cavite,046 404-0979,,osspackaging@gmail.com,,,VAT,,,,,,COD,Active,found us thru internet,Trading,009-332-173-000,15/11/2022
1500554,Gzace Phil. Inc.,Vizcarra Compound  Blk 1 Lot 1 Molino III  Bacoor  Cavite,046 484-4255,,,,,VAT,,,,,,,Active,,,221-517-176-000,22/11/2022
1500555,Iron Lady Design and Finishing Works,L2 B12 Southern Heights II UBL  San Pedro  Laguna,02 8081248 / 02 8479234,,ironlady0913@yahoo.com,,,VAT,,,,,,COD,Active,They found us thru Website,Fabrication & Plating Services,270-177-666-0000,28/11/2022
1500556,Arkinetix Builders,6B05 Banaba Street  Manila Doctors Village  Almanza I  1740 Las Pinas City - Philippines,9065241590,,,,,VAT,,,,,,COD,Active,,Design and Construction Industry,,01/12/2022
1500557,F.tech R & D Philippines  Inc.,F-tech Annex Bldg.  123 North Science Avenue  Laguna Technopark  Biñan  Laguna  Philippine,02 8539-2930  049 544-0937 loc. 104,,generalaffairs@frdp.com.ph,,,Non-VAT,,,,,,COD,Active,,,007-089-885-00000,09/12/2022
1500558,Glemich Builders & Trading Inc.,Banawe Building  F. Reyes Street  Santa Rosa City  Laguna,63495340456,,,,,VAT,,,,,,COD,Active,search through internet,,245-638-953-0000,12/12/2022
1500559,Competitive Electronics Zone,Unit 302 Relta Building  Rodeo Drive  Phase 9 Blk 82  Lot 9-15  Laguna Bel Air  Sta Rosa City Laguna 4026 Philippines,049 544 5684,,,,,VAT,,,,,,COD,Active,,Trading,007-944-228-000,16/12/2022
1500560,SSCP Mla Inc.,Blk. 8-A  Phase I  PEZA  Rosario  Cavite 4106 Philippines,046 437-0358 / 046-437-0558,,sscpmlainc@yahoo.com,,,Non-VAT,,,,,,COD,Active,Thru Google search,Manufacturing,237-211-127-000,22/12/2022
1500561,SIA Engineering (Philippines) Corporation,A. Bonifacio Ave  Civil Aviation Complex  Clark Freeport Zone  Clarkfield  Pampanga  Philippines 2023,+63 45 499 8828,,,,,Non-VAT,,,,,,COD,Active,,,,04/01/2023
1500562,JGM Philippines Inc.,EZP Warehouse Bldg.5 Lot 2 Block 2  Laguna Technopark Annex Biñan  Laguna  Philippines 4024,049 531 1687,,,,,Non-VAT,,,,,,COD,Active,search through internet,Manufacturing,008-595-010-000,16/01/2023
1500563,ASTI Manufacturing Philippines Inc.,Bldg. W1-H & W1-I Lot 14  FPIP II-SEZ  Brgy. Sta. Anastacia Sto. Tomas  Batangas  Philippines,,,,,,Non-VAT,,,,,,COD,Active,search through web,Export Enterprise,608-297-421-00000,26/01/2023
1500564,Faseal Marketing,338 Col Elises St. Toclong I-B Imus  Cavite,,,,,,VAT,,,,,,COD,Active,,,211-372-783-000,27/01/2023
1500565,Yamaguchi Nut Philippines Corp.,Unit 2-A  Block 1  Lot 2  Phase III First Cavite Industrial Estate  Brgy. Langkaan  Dasmariñas  Cavite  Philippines  4126,046 413-1990,,,,,Non-VAT,,,,,,COD,Active,Recommended by Sanac,Yamaguchi Nut Philippines Corp.,008-549-072-00000,22/02/2023
1500566,Fried Chicken Goodness Inc.,Tubuan I  Silang  Cavite,,,,,,VAT,,,,,,COD,Active,Found us thru internet,,010-297-155-001,28/02/2023
1500567,Top Shelf Chicken House  Inc.,444W+VRJ  Pan-Philippine Hwy  Santo Tomas  4234 Batangas,,,,,,VAT,,,,,,COD,Active,Sister company of Fried Chicken Goodness Inc.,,010-296-525-002,02/03/2023
1500568,Southfield Prebiotics Food Products,Brgy. Kaong  Silang  Cavite,,,,,,No-VAT,,,,,,COD,Active,,,,06/03/2023
1500569,Sim Marketing Corporation,2nd floor JG Equity Bldg.  National Hi-way Landayan  San Pedro  Laguna 4023 Phils.,868-2348,,,,,VAT,,,,,,COD,Active,Another branch of Sim Marketing Corporation  -Alabang,,004-149-483-000,08/03/2023
1500570,Alidon Construction Corporation,93 Toclong II St  Imus  4103 Cavite  Philippines, 046  434 1643,,,,,VAT,,,,,,COD,Active,,Bldg. of Construction or Parts  Civil Eng.,207-561-805-000,17/03/2023
1500571,Mechatrends Contractors Corporation,224 Mangahan-Lawin Binakayan Kawit  Cavite,046 434 1503,,,,,VAT,,,,,,COD,Active,"Found us thru internet  
Formely address: 224 Mangahan St. Binakayan  Kawit  Cavite",Mechatrends Contractors Corporation,001-523-990-000,21/03/2023
1500572,Bernadene Construction and Trading,B1 L13 Grand Residences Subd.  Carsadang Bago II Imus Cavite,,,,,,VAT,,,,,,COD,Active,Found us thru internet,,132-059-979-0000,24/03/2023
1500573,Protech Coating Specialist  Inc.,Block 1 Lot 2 Wellborne Industrial Park   Brgy. Bancal  Carmona  Cavite 4116,046 482-06-49,,psci_phil@protechcoating.net,,,VAT,,,,,,COD,Active,found us thru internet,,007-981-917-000,29/03/2023
1500574,Yahorng Electronic Philippines Inc.,Building 8  Phase 1  Block 24  Lot 1 Lima Technology Center  SEZ Lipa City  Batangas 4217  Philippines,,,,,,"""Non-VAT""",,,,,,COD,Active,,,759-188-391-000,05/04/2023
1500575,Onesource Logistics Asia Inc.,# 7 Fusion Street Light Industry & Science Park 1 Brgy. Diezmo  Cabuyao Laguna,02 88867147/049 5413056,,,,,VAT,,,,,,COD,Active,,6349 Storage and Warehousing N.E.C,008-689-009-004,05/04/2023
1500576,Cavite Sticker  Inc.,Roseville Subd.  Magdalo  Kawit  Cavite  Phils. 4104,046-484-4450,,sticker@pldtdsl.net,,,VAT,,,,,,COD,Active,Found us thru internet,,,14/04/2023
1500577,MarkSteel Construction Corporation,Bo. Bancal  Carmona  Cavite,046 687-5534,,marksteelgroup@gmail.com,,,VAT,,,,,,COD,Active,Found us thru online,Construction,005-644-979-000,18/04/2023
1500578,Changhong Technology PHL Corporation,Lot 13-C FPIP II-SEZ  Brgy. Santa Anastacia  Santo Tomas City  Batangas,043 706-8485,,,,,Non-VAT,,,,,,COD,Active,Payment in advance is required prior to proceeding with the service.,Manufacture of plastic products,009-084-532-000,20/04/2023
1500579,WM Prime Builders Inc.,Unit 6 RMV Commercial Calumpang Rd. Brgy. Lantic Carmona  4116 Cavite,,,wmprimebuilders@gmail.com,,,VAT,,,,,,COD,Active,,,010-384-001-000,12/05/2023
1500580,BuildForward Inc.,Sweden St. Parañaque City,,,,,,Non-VAT,,,,,,COD,Active,,,009-799-924-000,25/05/2023
1500581,Lyceum of the Philippines University,Governor's Dr  General Trias  Cavite,046 481 1400,,,,,VAT,,,,,,COD,Active,Found us thru internet,,,01/06/2023
1500582,Sanritsu Technology Subic Inc.,Factory 2  Subic Techno Park  Subic Bay Freeport Zone,047 252-8740,,,,,Non-VAT,,,,,,COD,Active,Sister company of  Sanritsu Great International Corp. - Cavite,,214-839-302-00000,14/06/2023
1500583,Brighter Technology Integrated Circuit,?#137A Buendia Street  Tunasan Muntinlupa City,,,Stolentino.btech@gmail.com,,,VAT,,,,,,COD,Active,Lesoshoppe dealer,,231-465-037-000,21/06/2023
1500584,K.T. Box Manufacturing,Elite Globus Warehouse 23  Maguyam 4118 Silang  Cavite  Philippines,046-853-7056,,,,,VAT,,,,,,COD,Active,Kwang Ta Electric Phils. Corp.,Mfg of corrugated carton,386-597-637-00000,29/06/2023
1500585,Ichinomiya Electronics Philippines Corporation,Lot 17 Phase 1B  5th Street  First Philippine Industrial Park-SEZ  Brgy. Ulango  Tanauan City  Batangas,049 541 1962-64 Ext. 232,,,,,Non-VAT,,,,,,COD,Active,,Mfg. of Semi-conductor Devices,206-661-173-000,07/07/2023
1500586,Hastings Motor Corp.,Mountview Industrial Complex II  9001 Main Road  Carmona  4116 Cavite,02 8584 4193,,,,,VAT,,,,,,COD,Active,,,236-213-082-000,07/07/2023
1500587,Wyntron Inc.,Philippine Export Processing Zone (PEZA) Lot 9  Block 15  Phase 3  Rosario  Cavite Philippines,046 437-1332,,,,,Non-VAT,,,,,,COD,Active,,,006-583-857-000,17/07/2023
1500588,Emerson Asia Pacific Private Limited,No. 1  Pandan Crescent Singapore 128461                       SINGAPORE,65 6777 8211,,,,,VAT,,,,,,,Active,"Formely:
Blk 4008  Ang Mo Kio Ave. 10  #04-16 Techplace 1  Singapore 569625
(65) 6556 1100",,,17/07/2023
1500589,Exal Industries Corp.,No. 8  11th St.  Golden Mile Business Park  Maduya  Carmona  Cavite  Philippines 4116,046- 430-1478,,,,,VAT,,,,,,COD,Active,,,005-129-173-000,20/07/2023
1500590,Enecon Philippines Inc.,3rd Floor SAM Building  Brgy. San Agustin City of San Fernando  Pampanga,045 402-4344,,,,,VAT,,,,,,COD,Active,Found us through internet,,007-862-976-000,27/07/2023
1500591,Itabashi Seiki Phils.  Inc.,Lot 1  1A  3 & 5 Blk 16 Phase IV CEPZ  Rosario  Cavite,046 437-2030 / 0917-551-7361,,,,,Non-VAT,,,,,,COD,Active,,,004-113-408-000,28/07/2023
1500592,MCR Industries Inc.,Ground Floor Mcr Building 495 Boni Avenue 1550 Mandaluyong City Metro Manila,02 7799 9677,,,,,VAT,,,,,,COD,Active,found us thru internet,,000-058-523-000,01/08/2023
1500593,Genesis Prime Trading,Kaybagal Central  Tagaytay City  Cavite,046 413-6488,,genesisprimetrading2@gmail.com,,,"""VAT""",,,,,,COD,Active,found us through online search,Trading,265-011-794-001,15/08/2023
1500594,LGM Biomed Enterprises,B1 L2 Ph2 Avida Setting  Molino 4  Bacoor City  Cavite,046-458-9230,,lgmbiomed@yahoo.com,,,VAT,,,,,,COD,Active,found us thu internet,,,07/09/2023
1500595,Eastar Electrical Engineering Services,B2900 Gen Emilio Aguinaldo Highway  Salitran 2  Dasmarinas  Cavite,046424-6546,,,,,"""VAT""",,,,,,COD,Active,Found us Through  Google search,Electrical Eng. Services,169-548-494-000,20/09/2023
1500596,Ju-Young Electronics Ph.,Lot 6  Blk.21  Phase 3  4th St. PEZA  Rosario  Cavite 4106  Philippines,046 431-1719,,,,,Non-VAT,,,,,,COD,Active,Internet search,Manufacturing,,20/09/2023
1500597,Kapco Manufacturing Inc.,Lot 1 and 2  Block 15  Phase III  Cavite Economic Zone Rosario  Cavite  Philippines,046 437-1818/2886/2896,,,,,Non-VAT,,,,,,COD,Active,,Kapco Manufacturing Inc.,004-673-255-000,28/09/2023
1500598,Powerchina B7 Philippines Corp.,21F BDO Equitable Bank Tower 8751 Paseo De Roxas  Bel-Air  Makati City,,,,,,VAT,,,,,,COD,Active,Nature of business SOLAR PANEL CONTRACTOR,Powerchina B7 Philippines Corp.,009-165-581-000,04/10/2023
1500599,Linearworks Corporation,Lot 9 Block 6 Technology Avenue  Peoples Technology Complex Special Economic Zone  Carmona  Cavite 4116,046 430 3583,,,,,Non-VAT,,,,,,COD,Active,,,233-572-268-000,10/10/2023
1500600,Gourmet Farms Inc.,KM 52 A Emilio Aguinaldo Highway  Barangay Buho  Silang  Cavite 4118,,,,,,VAT,,,,,,COD,Active,,,000-122-645-000,18/10/2023
1500601,Maguyam Industrial Gas Products Corporation,Blk 11  Lot 3-A  Mart One Street  Sterling Techno Park  Maguyam  Silang  Cavite 4118,02 273-7479,,,,,VAT,,,,,,COD,Active,Found us thru web,,008-967-447-000,19/10/2023
1500602,Plasticell Packaging Corporation,Blk 3 lot 9 and 10 Sterling Technopark Maguyam  Silang  Cavite,9051053744,,,,,VAT,,,,,,COD,Active,,Manufacture of Plastics Products,001-797-781-00000,23/10/2023
1500603,Sanoh Fulton (Phils.) Inc.,People's Technology Complex  Bo. Maduya  Carmona  Cavite Philippines,046 889-0418,,sanohplanning@vso-ph.com,,,VAT,,,,,,COD,Active,,,000-281-377-000,31/10/2023
1500604,LISP-I Locators  Association   Inc.,Administration Building Light Industry and Science Park I Brgy. Diezmo  Cabuyao  Laguna,049 543-0079 / 049 543-0567,,,,,VAT,,,,,,COD,Active,"For Invoice:
LISP-I Locators ' Association   Inc.
Administrative Bldg. LISP I Cabuyao  Laguna

For DR and Cert: 
Administration Building Light Industry and Science Park I Brgy. Diezmo  Cabuyao  Laguna",LISP-I Locators ' Association   Inc.,005-242-510-000,10/11/2023
1500605,UZMA Engineering Limited Philippine Branch,South Horizon Business Park  KM38  Governor's Drive  Cabilang Baybay  Carmona  Cavite,,,,,,VAT,,,,,,COD,Active,,,009-921-906-00000,20/11/2023
1500606,Fahrenheit AirPro System Inc.,Unit 4  Max and Myr Business Center  Phase 1 Block 17 Sta Rosa Height Barangay Puting Kahoy  Silang  Cavite,046 686-1138,,sales@Fahrenheitairpro.com,,,VAT,,,,,,COD,Active,Recommend,,009-668-776-000,22/11/2023
1500607,Autobody Technologies Corp.,Unit F  Emmanuel-SJB Compound  San Isidro  City of Cabuyao 4025,049508-7283,,autobody.52819@gmail.com,,,VAT,,,,,43756,COD,Active,"Formely employed in  Tri-R Allied Corp. 
Metal Fabrication (Automotive Products)",,755-366-938-000,29/11/2023
1500608,JVV Precision General Machining and Services Inc.,# 9032 Lot 27  Blk 11 Faith St  Cityland Subd.  Brgy. Mabuhay Carmona Cavite,046 419-2580,,purchasing_jvv@yahoo.com,,,VAT,,,,,,COD,Active,,,009-440-483-000,29/11/2023
1500609,BERA Residential Bldg Const,Blk 25 Lot 46 Pagsibol Vill 3 Brgy. Sabang  Naic  Cavite,,,,,,VAT,,,,,,,Active,,,,01/12/2023
1500610,Yahshua Construction,421 Damayan St. Navarro General Trias  Cavite,,,,,,VAT,,,,,,COD,Active,Recommend by BERA Residential Bldg Const,,360-931-204-00000,01/12/2023
1500611,Techno MoldPlas (Phils.)  Inc.,Lot C4  7B Tagaytay Ridge Drive  Carmelray Industrial Park II  Calamba City  Philippines 4027,049 502-6242,,,,,Non-VAT,,,,,,COD,Active,,,008-598-886-000,06/12/2023
1500612,BRL Property Management Services,B14 L69 Phase 2 Tierra Nevada  General Trias  4107 Cavite  Philippines,046 538 5923,,,,,VAT,,,,,,COD,Active,,,906 973 934 001,13/12/2023
1500613,,,,,,,,,,,,,,COD,Active,,,,14/12/2023
1500614,Universal Power Steel Trading,45 Ruby St. East Fairview  Quezon City,,,,,,Non-VAT,,,,,,COD,Active,Former employee of Dudwyt Builders,Industry,779-385-860-000 NV,19/12/2023
1500615,Ichisa PHLP Industrial Tools Supplies,F & G Commercial Bldg Sitio Kanutuhan  San Francisco 4107 General Trias  Cavite Philippines,,,,,,VAT,,,,,,COD,Active,"Ichisa Engineering ( S ) Pte Ltd
Singapore",Retail Sale of Industrial Eng  Tools,270-886-658-00000,21/12/2023
1500616,Techware Kinzoku Technology Corporation,Unit 3 Carmelray Industrial Park 2 Lot C2-4 Punta 4027 City of Calamba  Laguna Philippines,,,,,,Non-VAT,,,,,,COD,Active,,,613-231-494-00000,21/12/2023
1500617,Alpha Bravo Tagaytay Food And Drinks Inc.,Isaac Tolentino Avenue Tolentino East Tagaytay City  Cavite 4120,046 4198271,,,,,VAT,,,,,43881,COD,Active,Pancake House Hotel Tolentino,,010-466-949-000,11/01/2024
1500618,Handog Industrial Gases Distributors  Inc. - Caloocan,5 Barangay 20 Dagat-Dagatan Dist. 2  1400 Caloocan City  NCR  Third District  Philippines,02 8285-9391,,,,,VAT,,,,,,COD,Active,Sister company of Maguyam Industrial Gas Products Corporation,,004-478-385-00016,11/01/2024
1500619,N.T. Philippines  Inc. ( Plant 2 ),Lot 1-13 Block 4 Phase 20  CEPZ  Rosario  Cavite  Philippines 4106,046 437-2301,,,,,Non-VAT,,,,,,COD,Active,,,003-510-208-000,11/01/2024
1500620,MTE Technology  Inc.,C2-10 Carmelray Industrial Park 2 Bo. Punta  Calamba City  Laguna 4027,049 503-0176,,mte.ph@microtech-asia.com,,,Non-VAT,,,,,36452,COD,Active,Lunchbreak: 11:30 to 12:45,Fabricated Metal Products,203-803-658-000,17/01/2024
